1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0,6,12,8,4,0,0,0,1,14,5,7,16,1,0,0,2,16,4,6,13,0,0,0,0,9,14,15,2,0,0,0,0,7,14,12,1,0,0,0,0,15,2,9,11,0,0,0,0,15,7,6,16,0,0,0,0,3,8,9,6,0,0,1
0,0,7,14,7,0,0,0,0,0,15,14,16,3,0,0,0,0,15,12,16,6,0,0,0,0,6,16,16,4,0,0,0,0,8,16,16,11,0,0,0,0,15,12,3,16,8,0,0,2,15,11,8,16,10,0,0,0,9,16,16,12,6,0,1
0,0,2,6,9,4,0,0,0,3,15,5,8,13,0,0,0,4,15,3,5,16,0,0,0,0,9,13,15,7,0,0,0,0,3,16,12,0,0,0,0,0,9,9,13,6,0,0,0,0,10,8,11,16,1,0,0,0,5,12,12,7,0,0,1
0,0,5,7,13,7,0,0,0,7,16,16,10,15,0,0,0,5,15,5,6,11,0,0,0,1,9,15,15,4,0,0,0,0,5,16,16,3,0,0,0,0,14,7,13,8,0,0,0,0,15,11,13,11,0,0,0,0,5,12,12,4,0,0,1
0,0,5,3,10,10,0,0,0,4,16,13,14,13,0,0,0,4,14,0,8,8,0,0,0,1,13,13,15,0,0,0,0,0,0,14,16,1,0,0,0,0,13,13,8,5,0,0,0,1,13,10,8,10,0,0,0,0,2,13,16,6,0,0,1
0,0,5,12,8,2,0,0,0,0,12,6,8,13,0,0,0,2,10,0,0,12,2,0,0,0,14,12,12,10,0,0,0,0,1,15,16,7,0,0,0,0,14,8,0,9,1,0,0,0,14,2,1,12,2,0,0,0,8,12,12,6,0,0,1
0,0,3,12,6,0,0,0,0,0,16,16,16,8,0,0,0,0,14,14,7,15,0,0,0,0,5,16,15,8,0,0,0,0,0,13,16,0,0,0,0,2,14,10,13,7,0,0,0,3,15,7,9,15,0,0,0,0,5,12,11,5,0,0,1
0,0,4,14,13,4,0,0,0,0,13,14,6,15,0,0,0,0,4,15,8,16,0,0,0,0,0,3,14,14,0,0,0,0,0,9,16,12,0,0,0,0,8,15,4,15,3,0,0,0,15,8,4,14,7,0,0,0,4,13,13,12,2,0,1
0,1,14,13,9,2,0,0,0,2,16,16,16,14,2,0,0,0,14,10,3,16,3,0,0,0,5,15,14,13,0,0,0,0,1,15,15,3,0,0,0,0,8,16,16,2,0,0,0,0,16,13,16,8,0,0,0,0,12,12,9,2,0,0,1
0,2,14,12,16,13,1,0,0,4,16,15,4,10,7,0,0,2,16,5,2,14,2,0,0,0,9,12,14,6,0,0,0,0,2,16,11,0,0,0,0,0,11,13,12,0,0,0,0,2,13,0,15,0,0,0,0,2,14,15,10,0,0,0,1
0,0,9,13,11,9,1,0,0,0,11,10,10,14,4,0,0,0,5,14,7,13,0,0,0,0,0,10,15,3,0,0,0,0,8,16,12,0,0,0,0,0,14,3,12,4,0,0,0,0,13,1,12,7,0,0,0,0,10,16,13,1,0,0,1
0,0,15,16,16,12,1,0,0,5,16,13,11,16,4,0,0,1,16,2,3,15,4,0,0,0,11,11,15,11,0,0,0,0,4,16,14,1,0,0,0,0,13,16,8,0,0,0,0,2,16,14,11,0,0,0,0,0,12,16,7,0,0,0,1
0,0,9,13,16,12,1,0,0,5,16,14,16,16,4,0,0,4,16,0,13,13,1,0,0,2,14,14,15,3,0,0,0,0,8,16,4,0,0,0,0,0,15,16,5,0,0,0,0,1,16,16,7,0,0,0,0,0,12,16,6,0,0,0,1
0,0,6,14,16,10,0,0,0,0,13,13,10,15,0,0,0,0,5,15,11,14,0,0,0,0,0,10,16,7,0,0,0,0,0,14,16,1,0,0,0,0,8,15,15,2,0,0,0,0,12,14,16,1,0,0,0,0,10,16,11,0,0,0,1
0,0,9,16,16,9,0,0,0,0,13,13,15,16,0,0,0,0,9,16,16,7,0,0,0,0,4,16,12,0,0,0,0,0,10,15,14,1,0,0,0,0,14,7,12,5,0,0,0,0,15,9,16,5,0,0,0,0,9,16,14,1,0,0,1
0,1,8,16,14,7,0,0,0,5,16,6,8,15,0,0,0,1,13,8,15,9,0,0,0,0,1,15,10,0,0,0,0,0,8,12,11,0,0,0,0,0,13,5,8,1,0,0,0,0,14,1,9,4,0,0,0,0,9,14,14,1,0,0,1
0,0,9,15,16,7,0,0,0,0,16,9,7,15,0,0,0,0,5,14,13,8,0,0,0,0,0,14,14,0,0,0,0,0,4,16,13,0,0,0,0,0,10,8,12,0,0,0,0,0,13,8,15,1,0,0,0,0,11,16,5,0,0,0,1
0,1,12,16,14,6,0,0,0,2,13,7,5,15,2,0,0,0,6,15,9,13,0,0,0,0,0,10,15,1,0,0,0,0,4,15,8,0,0,0,0,0,12,4,12,0,0,0,0,3,14,10,11,0,0,0,0,0,14,13,3,0,0,0,1
0,0,5,14,16,8,0,0,0,6,15,10,12,16,1,0,0,9,5,0,13,8,0,0,0,6,15,13,15,1,0,0,0,0,11,16,4,0,0,0,0,0,15,16,7,0,0,0,0,0,16,13,14,0,0,0,0,0,5,16,15,4,0,0,1
0,0,5,14,13,2,0,0,0,3,14,5,8,12,0,0,0,3,9,0,12,4,0,0,0,1,14,9,13,0,0,0,0,0,2,14,12,0,0,0,0,0,4,14,14,3,0,0,0,0,10,7,12,6,0,0,0,0,6,16,13,1,0,0,1
0,0,2,16,15,7,0,0,0,0,3,12,13,13,0,0,0,0,0,6,16,10,0,0,0,0,0,6,16,3,0,0,0,0,3,15,10,12,0,0,0,1,13,5,0,13,6,0,0,0,16,5,0,7,15,0,0,0,3,11,16,16,12,2,1
0,0,2,13,9,1,0,0,0,1,13,7,15,5,0,0,1,15,9,0,15,2,0,0,0,6,13,7,13,0,0,0,0,0,5,16,8,0,0,0,0,0,1,15,14,2,0,0,0,0,4,12,6,11,0,0,0,0,0,11,16,8,0,0,1
0,0,5,16,16,6,0,0,0,0,16,9,11,13,0,0,0,0,11,11,14,8,0,0,0,0,1,15,12,1,0,0,0,0,3,16,15,4,0,0,0,0,12,10,7,13,1,0,0,0,15,4,3,16,6,0,0,0,8,16,16,13,1,0,1
0,0,7,12,13,1,0,0,0,6,16,6,8,7,0,0,0,0,16,10,11,8,0,0,0,0,8,15,16,5,0,0,0,0,10,15,12,14,1,0,0,0,15,7,0,11,7,0,0,0,15,8,8,15,7,0,0,0,6,12,12,8,1,0,1
0,1,7,15,10,0,0,0,0,6,14,7,16,2,0,0,0,6,14,12,16,13,0,0,0,1,12,16,11,0,0,0,0,0,0,13,16,3,0,0,0,0,4,12,3,14,2,0,0,0,8,9,0,11,8,0,0,0,6,16,16,11,2,0,1
0,0,5,12,10,0,0,0,0,2,16,9,11,2,0,0,0,0,16,5,8,14,0,0,0,1,14,16,16,3,0,0,0,0,3,16,16,4,0,0,0,0,11,12,15,11,0,0,0,2,16,7,2,16,2,0,0,0,9,15,13,11,1,0,1
0,0,2,12,14,1,0,0,0,0,14,9,11,14,7,0,0,5,12,0,8,11,1,0,0,4,14,8,13,1,0,0,0,0,9,16,4,0,0,0,0,0,7,13,13,1,0,0,0,0,8,7,14,6,0,0,0,0,4,14,12,4,0,0,1
0,0,8,13,6,0,0,0,0,2,16,12,11,10,0,0,0,0,16,16,14,8,1,0,0,0,13,11,0,0,0,0,0,2,15,4,0,0,0,0,0,0,16,13,0,0,0,0,0,2,15,16,2,0,0,0,0,0,11,16,4,0,0,0,1
0,2,11,16,10,1,0,0,0,7,14,7,16,14,2,0,0,6,9,7,15,1,0,0,0,1,13,16,7,0,0,0,0,0,9,16,9,0,0,0,0,0,12,16,11,0,0,0,0,3,16,16,3,0,0,0,0,0,14,9,0,0,0,0,1
0,0,7,16,7,0,0,0,0,4,16,9,10,11,2,0,0,11,10,0,11,14,1,0,0,6,14,7,14,7,0,0,0,0,11,16,12,0,0,0,0,0,13,12,15,1,0,0,0,4,16,7,14,2,0,0,0,0,8,16,10,0,0,0,1
0,0,5,15,8,0,0,0,0,2,15,9,10,3,1,0,0,6,9,7,11,14,1,0,0,2,15,13,8,2,0,0,0,1,15,6,0,0,0,0,0,1,16,12,0,0,0,0,0,1,16,13,1,0,0,0,0,0,8,15,3,0,0,0,1
0,0,7,14,4,0,0,0,0,1,16,16,16,7,0,0,0,4,16,16,16,14,0,0,0,0,13,16,16,11,0,0,0,0,8,16,16,1,0,0,0,0,10,16,16,6,0,0,0,0,11,16,16,13,0,0,0,0,6,12,13,10,0,0,1
0,0,7,16,13,2,0,0,0,2,16,12,13,12,0,0,0,14,15,4,15,8,0,0,0,5,15,16,15,4,0,0,0,0,10,16,13,0,0,0,0,0,15,10,14,2,0,0,0,0,13,3,12,6,0,0,0,0,4,15,15,3,0,0,1
0,0,8,12,12,1,0,0,0,6,12,2,6,8,0,0,0,5,11,0,3,16,7,0,0,0,14,6,10,10,1,0,0,0,6,16,8,0,0,0,0,0,7,16,5,0,0,0,0,0,12,10,10,0,0,0,0,0,11,14,9,0,0,0,1
0,1,12,16,12,0,0,0,0,11,13,5,16,3,8,0,0,10,13,4,16,15,3,0,0,2,16,12,15,6,0,0,0,0,14,14,2,0,0,0,0,2,16,16,3,0,0,0,0,4,15,12,11,0,0,0,0,0,14,16,13,0,0,0,1
0,0,8,13,12,2,0,0,0,4,16,3,2,13,0,0,0,10,13,5,12,12,0,0,0,5,14,16,16,3,0,0,0,0,8,15,9,9,0,0,0,0,12,6,0,8,5,0,0,0,11,8,4,12,6,0,0,0,5,12,13,10,0,0,1
0,0,5,15,5,0,0,0,0,0,13,11,12,0,0,0,0,0,14,7,2,4,4,0,0,0,9,15,14,13,5,0,0,1,13,16,13,0,0,0,0,7,14,4,14,9,0,0,0,0,15,4,2,14,7,0,0,0,3,13,16,16,7,0,1
0,1,8,14,13,2,0,0,0,4,16,6,12,8,0,0,0,3,16,4,3,4,0,0,0,0,9,15,4,11,6,0,0,0,5,16,16,13,6,0,0,4,15,12,16,7,0,0,0,7,14,2,12,11,0,0,0,1,10,16,14,5,0,0,1
0,0,5,13,14,5,0,0,0,0,9,8,9,12,0,0,0,3,12,2,11,9,0,0,0,3,13,15,14,1,0,0,0,0,0,11,12,12,2,0,0,0,4,10,0,9,9,0,0,0,10,5,2,8,13,0,0,0,5,14,15,11,2,0,1
0,0,6,12,16,10,0,0,0,0,12,8,11,13,0,0,0,5,13,3,15,5,0,0,0,4,15,16,11,0,0,0,0,0,8,14,15,11,0,0,0,0,11,5,2,15,7,0,0,0,12,5,4,13,8,0,0,0,6,15,16,14,3,0,1
0,0,2,12,13,4,0,0,0,0,12,11,8,13,0,0,0,0,13,0,13,5,0,0,0,11,14,7,11,0,0,0,0,0,7,16,5,0,0,0,0,0,7,12,12,4,0,0,0,0,9,6,10,10,0,0,0,0,2,14,15,6,0,0,1
0,1,11,16,11,11,0,0,0,10,14,4,8,14,0,0,0,5,16,1,13,11,0,0,0,0,8,16,15,1,0,0,0,0,7,16,10,0,0,0,0,0,14,11,16,0,0,0,0,2,16,11,12,0,0,0,0,0,12,15,4,0,0,0,1
0,0,8,16,2,3,0,0,0,0,15,11,5,16,1,0,0,0,16,4,9,16,1,0,0,0,8,13,15,12,0,0,0,0,8,16,13,0,0,0,0,0,13,16,7,0,0,0,0,1,16,16,7,0,0,0,0,0,8,13,1,0,0,0,1
0,0,7,15,12,4,0,0,0,5,15,4,9,14,0,0,0,10,8,0,4,16,2,0,0,6,11,2,12,11,0,0,0,0,13,16,16,6,0,0,0,0,5,16,16,8,0,0,0,0,10,14,5,16,7,0,0,0,9,15,16,16,8,0,1
0,0,11,16,8,0,0,0,0,5,16,12,15,0,0,0,0,10,12,9,11,0,0,0,0,7,15,15,6,0,0,0,0,0,14,16,11,1,0,0,0,1,14,11,12,15,3,0,0,7,16,2,0,11,12,0,0,1,10,15,16,16,6,0,1
0,0,2,11,15,5,0,0,0,0,12,8,9,9,0,0,0,0,12,5,9,7,0,0,0,0,9,15,10,0,0,0,0,0,6,15,11,1,0,0,0,8,13,2,11,11,0,0,0,7,13,7,0,13,3,0,0,0,2,11,15,13,2,0,1
0,0,12,16,15,1,0,0,0,2,16,6,16,2,0,0,0,1,16,13,13,0,0,0,0,0,10,16,5,0,0,0,0,2,15,16,12,1,0,0,0,10,12,2,11,12,0,0,0,8,13,4,0,13,9,0,0,0,7,15,16,16,6,0,1
0,0,9,15,12,6,0,0,0,3,16,15,13,8,0,0,0,2,16,4,12,5,0,0,0,0,13,16,10,0,0,0,0,0,8,14,11,1,0,0,0,1,12,0,14,6,0,0,0,0,13,5,2,16,2,0,0,0,7,14,16,16,2,0,1
0,0,7,14,12,4,0,0,0,0,10,12,12,12,2,0,0,0,9,5,3,14,3,0,0,0,4,13,15,9,0,0,0,0,8,16,8,0,0,0,0,0,15,4,14,1,0,0,0,2,13,5,9,7,0,0,0,0,4,12,16,10,0,0,1
0,0,2,13,15,4,0,0,0,0,9,10,5,11,0,0,0,0,10,7,13,10,0,0,0,0,7,12,16,3,0,0,0,0,6,16,7,0,0,0,0,0,14,13,2,0,0,0,0,0,11,2,10,0,0,0,0,0,0,13,15,0,0,0,1
0,0,5,15,16,6,0,0,0,0,13,12,11,11,0,0,0,0,13,11,16,5,0,0,0,0,7,16,14,1,0,0,0,0,10,16,4,0,0,0,0,1,15,12,13,0,0,0,0,0,15,5,15,5,0,0,0,0,5,16,16,6,0,0,1
0,0,1,15,16,8,0,0,0,0,6,16,15,13,0,0,0,0,5,16,16,11,0,0,0,0,0,15,16,7,0,0,0,0,6,16,15,0,0,0,0,0,13,11,11,7,0,0,0,0,13,10,5,16,0,0,0,0,3,13,16,12,0,0,1
0,0,5,16,16,6,0,0,0,0,13,12,11,13,0,0,0,0,13,10,14,8,0,0,0,0,7,16,14,1,0,0,0,0,8,16,6,0,0,0,0,0,16,13,14,0,0,0,0,0,15,3,12,9,0,0,0,0,5,15,16,7,0,0,1
0,0,1,9,12,8,0,0,0,0,11,13,8,12,0,0,0,0,11,7,14,6,0,0,0,0,5,16,9,0,0,0,0,0,10,15,5,0,0,0,0,0,13,1,10,1,0,0,0,0,13,1,8,5,0,0,0,0,3,14,15,3,0,0,1
0,0,4,13,6,0,0,0,0,4,16,13,4,3,0,0,0,12,10,1,12,16,3,0,0,7,14,9,16,5,0,0,0,0,12,16,13,1,0,0,0,0,5,15,15,15,3,0,0,0,7,14,12,16,10,0,0,0,3,16,11,8,2,0,1
0,1,9,13,11,4,0,0,0,2,16,12,12,15,0,0,0,0,14,13,13,11,0,0,0,0,12,16,13,0,0,0,0,0,14,16,11,0,0,0,0,6,13,7,16,4,0,0,0,7,14,1,13,15,1,0,0,1,13,15,12,9,0,0,1
0,1,9,15,12,5,0,0,0,10,16,14,16,16,1,0,0,2,14,12,15,14,0,0,0,0,7,16,15,5,0,0,0,0,7,16,12,0,0,0,0,0,14,16,13,0,0,0,0,0,16,15,16,4,0,0,0,0,12,16,13,2,0,0,1
0,0,11,13,12,7,0,0,0,2,15,4,5,16,4,0,0,0,16,5,13,11,0,0,0,0,7,16,10,1,0,0,0,0,8,16,4,0,0,0,0,0,15,5,11,0,0,0,0,3,13,4,12,0,0,0,0,1,11,16,8,0,0,0,1
0,0,11,14,10,2,0,0,0,0,12,13,13,15,0,0,0,0,3,11,12,12,1,0,0,0,0,15,12,0,0,0,0,0,5,15,10,0,0,0,0,0,12,4,11,0,0,0,0,0,14,1,12,2,0,0,0,0,10,16,10,0,0,0,1
0,2,7,16,15,8,0,0,0,5,16,11,15,12,0,0,0,0,11,15,13,0,0,0,0,0,3,16,1,0,0,0,0,0,9,16,1,0,0,0,0,0,13,10,5,0,0,0,0,0,14,9,8,0,0,0,0,0,6,16,5,0,0,0,1
0,0,3,12,15,7,0,0,0,0,4,9,3,12,0,0,0,0,13,5,11,5,0,0,0,0,3,16,11,0,0,0,0,0,2,16,9,0,0,0,0,0,10,6,11,6,0,0,0,0,13,3,7,12,0,0,0,0,4,15,13,8,0,0,1
0,0,4,14,11,1,0,0,0,0,9,8,10,9,0,0,0,0,7,0,14,4,0,0,0,0,9,11,14,1,0,0,0,0,1,15,8,0,0,0,0,0,3,13,12,5,0,0,0,0,8,8,4,14,0,0,0,0,3,15,16,13,0,0,1
0,0,8,16,12,0,0,0,0,6,16,15,10,0,0,0,0,4,16,14,14,16,6,0,0,0,12,16,15,5,0,0,0,0,12,16,11,0,0,0,0,0,16,10,16,6,0,0,0,0,16,5,13,12,0,0,0,0,10,15,11,1,0,0,1
0,0,8,14,13,7,0,0,0,1,16,12,9,16,2,0,0,0,11,11,1,9,0,0,0,0,3,16,16,12,0,0,0,0,6,16,16,2,0,0,0,1,15,10,13,8,0,0,0,1,16,5,9,12,0,0,0,0,11,12,11,3,0,0,1
0,0,9,14,11,1,0,0,0,3,15,5,5,10,0,0,0,6,14,4,7,12,0,0,0,1,10,16,16,7,0,0,0,0,11,14,12,13,1,0,0,0,16,1,0,8,6,0,0,0,16,5,4,10,8,0,0,0,7,16,16,12,1,0,1
0,0,5,10,15,11,1,0,0,6,16,8,7,16,5,0,0,6,15,2,8,14,1,0,0,0,11,14,16,3,0,0,0,0,0,13,15,1,0,0,0,0,5,15,15,6,0,0,0,0,11,16,16,7,0,0,0,0,6,13,11,2,0,0,1
0,1,9,14,5,0,0,0,0,7,9,7,11,8,4,0,0,4,9,5,14,7,2,0,0,0,11,14,4,0,0,0,0,0,10,15,5,0,0,0,0,2,14,2,15,1,0,0,0,4,13,2,15,2,0,0,0,0,12,16,7,0,0,0,1
0,0,4,14,8,0,0,0,0,0,14,12,15,9,0,0,0,0,14,10,15,9,1,0,0,0,4,16,11,0,0,0,0,0,9,16,12,0,0,0,0,0,12,12,16,1,0,0,0,1,15,14,16,1,0,0,0,0,7,16,8,0,0,0,1
0,0,8,15,11,3,0,0,0,4,15,8,16,16,6,0,0,7,13,4,15,11,1,0,0,0,14,14,10,1,0,0,0,0,8,16,6,0,0,0,0,0,11,13,16,3,0,0,0,0,16,6,16,4,0,0,0,0,11,16,13,2,0,0,1
0,0,9,16,11,1,0,0,0,1,16,9,12,13,7,0,0,2,16,5,13,11,6,0,0,0,9,16,12,0,0,0,0,0,5,16,6,0,0,0,0,0,13,15,10,0,0,0,0,0,16,16,8,0,0,0,0,0,11,15,1,0,0,0,1
0,0,4,15,7,0,0,0,0,3,16,11,2,0,0,0,0,11,11,0,8,11,1,0,0,7,14,11,15,2,0,0,0,1,13,16,4,0,0,0,0,0,8,16,8,0,0,0,0,0,8,16,16,2,0,0,0,0,2,12,15,5,0,0,1
0,0,8,13,9,0,0,0,0,5,16,13,12,2,0,0,0,8,13,2,7,10,2,0,0,4,15,15,16,9,0,0,0,1,14,16,0,0,0,0,0,0,16,14,5,0,0,0,0,2,13,10,12,0,0,0,0,0,9,16,8,0,0,0,1
0,0,5,12,9,1,0,0,0,4,16,9,11,6,1,0,0,1,15,4,1,12,4,0,0,0,6,6,13,14,0,0,0,0,3,16,16,4,0,0,0,0,7,16,16,1,0,0,0,0,10,16,16,7,0,0,0,0,8,12,12,4,0,0,1
0,2,16,15,4,0,0,0,0,4,16,14,9,3,5,0,0,4,15,7,16,16,8,0,0,1,15,16,15,6,0,0,0,0,10,16,4,0,0,0,0,1,14,16,2,0,0,0,0,7,10,16,0,0,0,0,0,2,14,11,0,0,0,0,1
0,0,5,12,14,3,0,0,0,3,14,2,4,11,0,0,0,4,12,0,5,16,4,0,0,1,14,6,14,4,0,0,0,0,7,16,4,0,0,0,0,0,7,16,4,0,0,0,0,0,10,13,11,0,0,0,0,0,7,16,11,0,0,0,1
0,0,5,13,16,7,0,0,0,2,16,7,8,11,0,0,0,8,15,5,10,8,0,0,0,2,6,15,16,7,0,0,0,0,1,13,10,16,4,0,0,0,4,13,1,9,12,0,0,0,7,10,5,15,7,0,0,0,2,13,15,8,1,0,1
0,0,10,15,3,0,0,0,0,0,16,7,8,0,0,0,0,0,11,5,4,10,3,0,0,0,3,13,15,10,1,0,0,0,2,15,14,1,0,0,0,0,13,9,10,6,0,0,0,1,14,4,8,8,0,0,0,0,8,14,13,4,0,0,1
0,0,7,13,6,0,0,0,0,3,16,8,13,0,0,0,0,2,14,8,0,0,0,0,0,0,6,16,16,14,6,0,0,1,14,14,13,0,1,0,0,4,16,2,13,6,0,0,0,1,15,4,4,13,0,0,0,0,5,14,16,10,0,0,1
0,0,6,12,14,6,0,0,0,12,14,6,4,15,0,0,0,11,1,0,5,12,0,0,0,6,11,5,15,3,0,0,0,0,7,15,12,2,0,0,0,0,5,13,8,13,1,0,0,0,11,5,6,14,7,0,0,0,5,16,12,7,1,0,1
0,0,2,12,16,3,0,0,0,3,16,6,8,8,0,0,0,5,14,11,15,2,0,0,0,0,0,10,11,0,0,0,0,0,1,16,14,2,0,0,0,0,8,12,6,9,0,0,0,0,10,6,6,16,1,0,0,0,3,14,13,8,0,0,1
0,0,1,8,14,13,2,0,0,2,13,12,8,15,2,0,0,6,15,2,11,6,0,0,0,0,5,14,15,1,0,0,0,0,0,12,13,0,0,0,0,0,0,15,15,5,0,0,0,0,0,16,9,15,0,0,0,0,0,9,16,10,0,0,1
0,0,4,12,15,9,1,0,0,7,14,8,13,15,2,0,0,5,7,12,11,1,0,0,0,0,4,16,5,0,0,0,0,0,10,15,10,0,0,0,0,0,9,6,12,4,0,0,0,0,7,9,10,9,0,0,0,0,2,12,16,7,0,0,1
0,0,2,10,15,5,0,0,0,3,9,12,7,16,0,0,0,12,9,5,6,14,1,0,0,4,12,6,16,4,0,0,0,0,8,16,10,0,0,0,0,0,8,14,16,7,0,0,0,0,12,6,5,16,11,0,0,0,3,14,16,13,7,0,1
0,1,13,16,13,5,2,0,0,2,16,9,13,14,0,0,0,0,11,13,15,5,0,0,0,0,3,16,13,0,0,0,0,0,3,16,8,0,0,0,0,0,10,16,12,0,0,0,0,1,15,16,12,0,0,0,0,1,16,10,1,0,0,0,1
0,2,14,14,1,0,0,0,0,4,16,11,4,6,0,0,0,4,16,4,12,16,2,0,0,0,13,16,16,6,0,0,0,0,13,16,10,0,0,0,0,0,15,16,4,0,0,0,0,4,16,16,7,0,0,0,0,2,13,15,1,0,0,0,1
0,0,7,13,15,3,0,0,0,3,16,4,8,4,0,0,0,1,16,3,10,0,0,0,0,0,8,16,6,0,0,0,0,0,6,11,11,10,1,0,0,1,13,3,0,9,6,0,0,2,14,1,0,9,3,0,0,0,4,13,14,9,0,0,1
0,0,8,16,10,1,0,0,0,0,15,6,13,4,0,0,0,0,15,3,12,2,0,0,0,0,6,16,13,0,0,0,0,0,2,14,14,6,0,0,0,1,13,3,1,13,3,0,0,3,14,0,0,5,7,0,0,0,6,13,12,15,5,0,1
0,0,11,15,10,0,0,0,0,2,13,0,9,3,0,0,0,3,12,0,10,0,0,0,0,0,11,12,12,0,0,0,0,0,0,11,14,6,0,0,0,1,9,5,0,10,5,0,0,4,10,0,0,8,4,0,0,1,14,11,14,10,0,0,1
0,0,10,14,14,11,1,0,0,4,16,12,5,14,11,0,0,5,14,2,4,13,8,0,0,1,11,11,14,6,0,0,0,0,9,16,5,0,0,0,0,4,13,11,9,0,0,0,0,5,11,2,16,2,0,0,0,0,13,16,16,6,0,0,1
0,0,2,11,9,0,0,0,0,0,12,7,8,8,0,0,0,6,16,3,9,11,0,0,0,1,13,16,16,14,2,0,0,0,4,16,8,10,5,0,0,0,8,11,0,4,6,0,0,0,10,9,0,8,5,0,0,0,3,11,12,6,0,0,1
0,0,2,13,15,2,0,0,0,0,11,16,13,10,0,0,0,0,14,9,8,12,0,0,0,0,8,14,16,10,0,0,0,0,5,16,13,1,0,0,0,0,9,15,14,2,0,0,0,0,7,14,14,6,0,0,0,0,1,13,16,2,0,0,1
0,0,5,14,14,6,0,0,0,0,11,5,2,12,0,0,0,0,11,1,8,11,0,0,0,0,7,13,16,6,0,0,0,0,3,16,8,0,0,0,0,0,11,10,12,1,0,0,0,0,14,2,4,12,0,0,0,0,5,15,16,12,0,0,1
0,0,6,16,16,8,0,0,0,1,16,11,8,15,0,0,0,0,15,10,14,14,0,0,0,0,8,16,16,3,0,0,0,0,10,16,10,0,0,0,0,3,16,7,15,2,0,0,0,1,16,6,12,7,0,0,0,0,5,16,15,5,0,0,1
0,0,2,16,15,4,0,0,0,0,10,15,11,11,0,0,0,0,10,12,15,10,0,0,0,0,7,16,14,2,0,0,0,0,12,16,7,0,0,0,0,0,14,7,15,1,0,0,0,0,11,7,13,7,0,0,0,0,2,14,15,7,0,0,1
0,0,11,13,1,1,0,0,0,3,16,10,16,16,2,0,0,8,14,14,12,2,0,0,0,1,15,16,11,0,0,0,0,0,9,15,16,9,0,0,0,0,12,7,1,14,7,0,0,0,12,11,9,15,3,0,0,0,4,12,10,1,0,0,1
0,0,3,16,15,3,0,0,0,0,6,16,15,3,0,0,0,0,10,16,6,2,0,0,0,0,4,14,16,3,0,0,0,4,13,2,12,6,0,0,0,5,11,0,1,12,3,0,0,0,13,3,0,7,11,0,0,0,3,11,11,14,10,0,1
0,0,3,14,9,2,0,0,0,3,16,12,7,13,0,0,0,3,14,1,8,14,0,0,0,0,6,14,16,2,0,0,0,0,2,16,15,9,0,0,0,0,12,10,1,10,9,0,0,0,11,7,0,7,13,0,0,0,1,11,16,15,4,0,1
0,0,8,15,12,6,0,0,0,1,16,6,5,13,2,0,0,0,16,4,6,15,3,0,0,0,9,16,16,8,0,0,0,0,7,15,14,10,0,0,0,0,13,12,0,13,7,0,0,3,16,5,4,15,8,0,0,0,9,14,16,12,1,0,1
0,0,2,8,12,4,0,0,0,1,14,11,5,16,1,0,0,1,15,3,10,14,0,0,0,0,7,16,13,1,0,0,0,0,9,16,11,0,0,0,0,0,12,4,12,7,0,0,0,0,12,13,8,12,0,0,0,0,2,9,12,6,0,0,1
0,0,7,12,5,3,0,0,0,3,15,8,13,16,3,0,0,4,14,1,0,9,0,0,0,0,9,15,13,9,0,0,0,0,3,14,15,6,0,0,0,0,14,5,3,14,2,0,0,0,16,5,5,15,3,0,0,0,6,11,11,6,0,0,1
0,0,8,12,8,14,3,0,0,2,15,13,11,16,4,0,0,3,16,10,11,9,0,0,0,0,4,16,16,4,0,0,0,0,2,15,16,8,0,0,0,3,15,7,12,10,0,0,0,4,16,4,13,8,0,0,0,1,9,16,15,3,0,0,1
0,0,11,12,7,0,0,0,0,6,14,8,15,16,3,0,0,3,15,9,4,16,3,0,0,0,3,14,16,12,0,0,0,0,3,12,15,15,2,0,0,0,15,10,0,13,8,0,0,1,16,5,5,12,11,0,0,0,14,16,16,9,2,0,1
0,1,8,10,3,0,0,0,0,4,16,16,16,11,1,0,0,3,16,9,8,11,4,0,0,0,10,7,3,10,2,0,0,0,3,16,13,5,0,0,0,0,13,15,8,0,0,0,0,4,15,5,13,0,0,0,0,1,7,12,11,0,0,0,1
0,0,8,15,16,7,0,0,0,5,16,11,1,12,0,0,0,0,14,4,12,7,0,0,0,0,3,14,12,1,0,0,0,0,2,15,7,0,0,0,0,0,11,10,12,0,0,0,0,0,13,3,16,0,0,0,0,0,7,14,12,0,0,0,1
0,0,4,9,16,8,0,0,0,3,16,16,16,13,0,0,0,3,16,8,16,8,0,0,0,0,11,16,12,0,0,0,0,0,10,16,4,0,0,0,0,0,14,16,10,0,0,0,0,0,14,14,13,0,0,0,0,0,6,16,9,0,0,0,1
0,0,13,16,13,6,0,0,0,0,15,14,15,15,3,0,0,0,10,11,7,13,1,0,0,0,0,13,16,7,0,0,0,0,10,16,13,0,0,0,0,0,15,4,14,3,0,0,0,3,12,4,16,1,0,0,0,1,12,15,6,0,0,0,1
