1,2,3,4,5,6,7,8
0.406651765,0.303348235,0.093303531,0.282334823,0.117799061,0.057334823,0.092522352,0
0.405,0.305,0.093521015,0.277394528,0.114176051,0.055915543,0.091478985,0
0.481415239,0.36820762,0.115,0.471509717,0.205952569,0.09460381,0.124519049,0
0.360517232,0.265,0.089482768,0.206275848,0.09584483,0.038241356,0.05865517,0
0.435,0.323406498,0.101593502,0.366398376,0.172008122,0.07234065,0.110752852,0
0.475955646,0.351911292,0.119522177,0.489353225,0.203117742,0.126703022,0.134426612,0
0.389732067,0.301577356,0.136041489,0.350886778,0.171288678,0.072553587,0.088571307,0
0.31659002,0.24,0.081819961,0.172136008,0.07259002,0.034818004,0.052386986,0
0.320295081,0.240590162,0.074704919,0.173559016,0.076678686,0.0355,0.049409838,0
0.418558033,0.3,0.106441967,0.316769049,0.125596131,0.07,0.104124852,0
0.44,0.333487795,0.110756103,0.388726831,0.173185353,0.084029272,0.111302441,0
0.431917225,0.331917225,0.1,0.3295,0.131312081,0.070770694,0.11,0
0.425,0.31,0.094731475,0.307150918,0.138973148,0.073989803,0.092301836,0
0.471495285,0.35,0.100876179,0.452747643,0.215886675,0.110299057,0.114386675,0
0.446794288,0.335,0.106280007,0.491563431,0.274410286,0.088422288,0.109782285,0
0.373164873,0.276835127,0.086835127,0.219265949,0.105513258,0.051651615,0.060867025,0
0.506504474,0.381991052,0.113982104,0.593880315,0.238699105,0.136132552,0.181991052,0
0.366977636,0.271977636,0.090932909,0.221511182,0.093697764,0.049533546,0.065604473,0
0.435922188,0.342961094,0.115922188,0.364796109,0.162849422,0.084019453,0.107961094,0
0.482361622,0.371808109,0.115553513,0.548612541,0.287293352,0.103208487,0.140387459,0
0.503990366,0.395048168,0.125,0.543019204,0.245259602,0.148653822,0.140533654,0
0.445,0.326704568,0.12838071,0.420704568,0.197491472,0.090167614,0.121357969,0
0.384676991,0.29,0.092015486,0.225693806,0.091273894,0.0465,0.074064602,0
0.437683381,0.328474929,0.11615831,0.390231662,0.161262536,0.088853295,0.119370702,0
0.465447075,0.360914694,0.110914694,0.51317883,0.2365,0.12058736,0.123817061,0
0.358214351,0.283214351,0.088214351,0.285785618,0.099607237,0.043035787,0.108249862,0
0.437570564,0.349143145,0.105,0.418129032,0.191600807,0.102556451,0.130856855,0
0.49025735,0.37974265,0.1085049,0.562484065,0.2995049,0.10680392,0.13580392,0
0.395,0.309433971,0.095,0.313169809,0.13119811,0.072226412,0.092688684,0
0.428463899,0.326144406,0.1,0.348036101,0.16319278,0.080614441,0.091228881,0
0.386970262,0.293029738,0.086970262,0.257046471,0.108516733,0.056120817,0.081847581,0
0.392888055,0.288944027,0.093944027,0.301636757,0.16106232,0.06567686,0.07683843,0
0.471513118,0.362442953,0.1,0.131290787,0.198013545,0.086732886,0.121233313,0
0.462199019,0.35593366,0.117800981,0.47190049,0.194659706,0.119680589,0.128054053,0
0.396032621,0.312065243,0.095,0.310934757,0.131516311,0.069521708,0.09444567,0
0.543617838,0.415176216,0.128102973,0.709017622,0.327636838,0.158689703,0.184363162,0
0.55402817,0.410885564,0.129114436,0.663434155,0.302822887,0.156008627,0.180611268,0
0.335058128,0.25,0.075,0.182430246,0.070593005,0.04395931,0.054941872,0
0.405480438,0.310720657,0.1,0.385,0.172711737,0.090947496,0.110720657,0
0.428867096,0.325,0.098867096,0.367672131,0.16044555,0.081933548,0.103867096,0
0.425898277,0.321796555,0.099101723,0.308105004,0.124562756,0.060898277,0.109054143,0
0.365722994,0.287861497,0.096415509,0.243216898,0.090069252,0.061864545,0.075,0
0.534674396,0.417418599,0.127744203,0.790630242,0.398353478,0.187065121,0.186520967,0
0.365,0.274068267,0.087034134,0.196,0.084127307,0.03688976,0.060203413,0
0.517660829,0.407339171,0.140886943,0.742506851,0.306766083,0.142676436,0.209756375,0
0.486102859,0.384724285,0.129448571,0.569433716,0.250996286,0.176097569,0.155433716,0
0.367802342,0.275,0.088598829,0.230436604,0.108280234,0.050719766,0.061939532,0
0.465672819,0.355672819,0.10810906,0.406618288,0.171650839,0.089051007,0.122958221,0
0.208760248,0.156880124,0.046253416,0.043628074,0.017125342,0.006126708,0.016001366,0
0.472463335,0.379365834,0.133731667,0.485746333,0.178826997,0.074058664,0.182463335,0
0.279806294,0.2,0.065,0.08960331,0.036051655,0.018525827,0.029974173,0
0.364998738,0.256664984,0.113333754,0.456113355,0.205889927,0.103944837,0.126000505,0
0.424551458,0.325,0.1,0.329679417,0.136858833,0.072455146,0.109327188,0
0.530855958,0.412927979,0.11646399,0.778013575,0.412193627,0.169441554,0.177072021,0
0.41182734,0.298469288,0.128358052,0.542844271,0.293593746,0.096843221,0.130743109,0
0.389315678,0.305726271,0.089315678,0.134265339,0.085913474,0.053477712,0.067477712,0
0.365,0.27,0.085,0.199056485,0.080971758,0.041235703,0.063396094,0
0.593842189,0.456045089,0.15,1.148128017,0.616625921,0.219172142,0.274378101,0
0.523922114,0.406766342,0.121467317,0.773529903,0.417724618,0.158472878,0.182047984,0
0.436271644,0.336271644,0.107456712,0.409982685,0.204153137,0.089159095,0.100762986,0
0.460546226,0.353109245,0.139327736,0.437533622,0.161105038,0.099163868,0.121676472,0
0.349726337,0.276044753,0.108681584,0.223104475,0.084664198,0.053422891,0.078681584,0
0.336717421,0.25,0.075,0.180439095,0.073247873,0.042797805,0.053282579,0
0.436795079,0.331409841,0.099614762,0.352243444,0.153127873,0.05610327,0.110448365,0
0.424402812,0.323731459,0.1,0.387365729,0.192186573,0.074873146,0.100932865,0
0.463030385,0.363030385,0.127676795,0.52714641,0.212151385,0.129747513,0.156404141,0
0.525675597,0.403445933,0.138445933,0.728858086,0.34874335,0.153824306,0.186270239,0
0.477144711,0.364048237,0.117024118,0.585369944,0.288927645,0.127557701,0.127084415,0
0.556087093,0.426449458,0.140724729,0.962728227,0.440706611,0.224434837,0.240905911,0
0.411365741,0.332268518,0.103634259,0.331319445,0.141592593,0.066048611,0.102268518,0
0.443554085,0.326445915,0.102891829,0.378578366,0.184560702,0.093927158,0.089289183,0
0.267599206,0.197400794,0.067599206,0.10191865,0.043378967,0.019200397,0.032158729,0
0.44955924,0.335881521,0.110881521,0.418089567,0.179942175,0.08477962,0.134103316,0
0.378596114,0.287192229,0.085,0.22456912,0.087298057,0.047061554,0.074157669,0
0.459381637,0.344587758,0.109587758,0.460736726,0.236628355,0.08839694,0.115773267,0
0.322206227,0.244412455,0.077206227,0.1735,0.076220623,0.035058755,0.049558755,0
0.412527124,0.305,0.116702832,0.336906721,0.166813443,0.073774411,0.08148915,0
0.47320562,0.364529587,0.120470413,0.538376331,0.271120265,0.100461686,0.145188165,0
0.514395133,0.384596755,0.125,0.571899189,0.237887138,0.142713673,0.164677404,0
0.344644758,0.240355242,0.083570161,0.173927177,0.073571048,0.044714919,0.053248669,0
0.39,0.303007495,0.091992505,0.331763116,0.170860868,0.061108994,0.085992505,0
0.327361594,0.255,0.096319203,0.184333913,0.07336808,0.044076558,0.061319203,0
0.267667522,0.197332478,0.067667522,0.102034787,0.043467778,0.019166239,0.032268035,0
0.375169548,0.28,0.085339095,0.314584443,0.186253991,0.045915226,0.067,0
0.56454041,0.431172738,0.152908082,0.937749602,0.421887479,0.209137877,0.251050712,0
0.415,0.323561972,0.102876055,0.381692536,0.169300844,0.078705775,0.120398311,0
0.402235884,0.300691029,0.117926913,0.325036543,0.127882058,0.070621926,0.108617942,0
0.446270702,0.337237579,0.108508281,0.422930955,0.180104968,0.083582867,0.140541463,0
0.435,0.335,0.1,0.326197942,0.132962469,0.075613498,0.102075061,0
0.331015794,0.248984206,0.093984206,0.207077889,0.100781047,0.039703159,0.051187365,0
0.456551485,0.349367657,0.11,0.471747063,0.233097789,0.092051485,0.116338977,0
0.400902614,0.305676961,0.157743465,0.367751781,0.173045131,0.070184085,0.105,0
0.31,0.236049225,0.078147675,0.15024093,0.056944302,0.0315,0.048950775,0
0.438573236,0.325,0.115,0.390428029,0.160431825,0.08899747,0.11499747,0
0.574785769,0.447612308,0.14,1.009920539,0.456676577,0.246047,0.253002077,0
0.595505218,0.47119337,0.144128913,1.065612339,0.47252787,0.268986924,0.274698588,0
0.420884422,0.331961474,0.107845896,0.393049916,0.194853769,0.079815243,0.102892295,0
0.45372206,0.352555879,0.122555879,0.461250728,0.193605442,0.110250728,0.137372206,0
0.407106055,0.319079541,0.098026514,0.313,0.135842422,0.066249624,0.09511856,0
0.30625167,0.223125835,0.08374833,0.137498664,0.055124499,0.027560914,0.047376169,0
0.332378517,0.255242966,0.077621483,0.186432225,0.07364578,0.041116369,0.060242966,0
0.455112971,0.350056486,0.105,0.444471757,0.212949163,0.106892677,0.11157908,0
0.666754107,0.486967219,0.164786888,1.319745376,0.669539884,0.264704381,0.34143936,0
0.509076516,0.382961742,0.125923484,0.635958446,0.31879947,0.141050795,0.154965038,0
0.39,0.286603166,0.1,0.282122216,0.126858734,0.06248095,0.078282533,0
0.405092442,0.305184884,0.090092442,0.282463023,0.114,0.057074767,0.095277326,0
0.390950966,0.3,0.09603269,0.286326152,0.120309807,0.062206538,0.08603269,0
0.280112585,0.212443708,0.075,0.117033775,0.05182318,0.028744371,0.037556292,0
0.405772939,0.304227061,0.1,0.270164228,0.116200465,0.053618351,0.085386469,0
0.457902937,0.341504895,0.12,0.415290294,0.198139804,0.088709706,0.108398042,0
0.533378792,0.396757584,0.129189396,0.655865155,0.286661355,0.160865155,0.172406068,0
0.409897481,0.304846222,0.1,0.264433363,0.100041007,0.065433363,0.084964118,0
0.307109556,0.229219113,0.072109556,0.149765734,0.057445222,0.032656177,0.047109556,0
0.35,0.265,0.09,0.191515464,0.073715374,0.038884581,0.068892424,0
0.463471073,0.356157024,0.107685951,0.426194215,0.200342976,0.085165287,0.125834713,0
0.412987013,0.30724026,0.091493506,0.352454546,0.157970779,0.075321429,0.098506494,0
0.453071987,0.365359933,0.128856027,0.487856027,0.217428013,0.09910798,0.155552734,0
0.337943554,0.247943554,0.078225785,0.213862925,0.100709686,0.041677421,0.052120975,0
0.423416183,0.325791909,0.104208091,0.396391328,0.183242199,0.080128901,0.115124274,0
0.622497461,0.472487307,0.17,1.142359388,0.524136043,0.274239084,0.308986799,0
0.435049714,0.332475143,0.114950286,0.388415485,0.197742543,0.082712714,0.096682885,0
0.386229969,0.302459938,0.115160246,0.343245994,0.173082935,0.072516025,0.080508012,0
0.550080181,0.405320726,0.149839637,0.924133433,0.412449016,0.213668381,0.24,0
0.550377844,0.425944611,0.14,0.95003521,0.488838773,0.194027695,0.218481108,0
0.276757572,0.2,0.065,0.098578798,0.043457584,0.019796971,0.03,0
0.386284226,0.297431548,0.10642113,0.293609523,0.121371577,0.067880059,0.09,0
0.403586022,0.249151613,0.090565591,0.285831506,0.12672742,0.062490968,0.08047172,0
0.382542584,0.290170335,0.095,0.295364976,0.158389282,0.052653302,0.070305359,0
0.556702575,0.402553862,0.129148713,0.700604571,0.326892275,0.15781897,0.180851287,0
0.300020351,0.220020351,0.089918596,0.142524421,0.057006105,0.0335,0.04300814,0
0.549497936,0.407336085,0.129082989,0.708233608,0.329890876,0.158591701,0.182109124,0
0.468407847,0.36,0.108184305,0.555304283,0.277960763,0.1395,0.126134125,0
0.39878219,0.31,0.087195547,0.341804453,0.169583153,0.0695,0.083830204,0
0.356709914,0.265,0.086645043,0.186170991,0.06980306,0.038480539,0.061006487,0
0.405,0.282082038,0.09,0.283489745,0.115167185,0.072624611,0.081302051,0
0.479291149,0.385,0.107854425,0.565990489,0.304563276,0.103143672,0.134712655,0
0.334509953,0.250980094,0.089019906,0.181882085,0.075598009,0.041205972,0.060490047,0
0.542596398,0.416394596,0.143798199,0.78761441,0.381109907,0.158586124,0.201154236,0
0.330224896,0.249775104,0.094775104,0.208185145,0.101730124,0.039544979,0.051820083,0
0.461824211,0.367703157,0.118175789,0.464148421,0.184067158,0.112918737,0.141243789,0
0.293439755,0.226560245,0.085319265,0.112372294,0.041280123,0.024812049,0.034496392,0
0.528731303,0.418414129,0.120634349,0.596880609,0.257117589,0.14112687,0.176048477,0
0.367758777,0.270517554,0.087758777,0.20941359,0.095327633,0.043758324,0.058896489,0
0.485554412,0.374165809,0.135,0.634554927,0.337556984,0.109137317,0.158917095,0
0.396686428,0.313372857,0.095,0.309627143,0.131843214,0.067952572,0.095361,0
0.453110844,0.349488676,0.11,0.429082361,0.203153397,0.078382121,0.130413349,0
0.31,0.232644166,0.076177917,0.147495082,0.055528833,0.029733124,0.05,0
0.389037028,0.299037028,0.097111083,0.263996272,0.109055541,0.058711108,0.084192594,0
0.459012186,0.344012186,0.108518279,0.373030466,0.153389032,0.058444516,0.124357921,0
0.415942055,0.337971028,0.122188411,0.641749271,0.330727542,0.121357963,0.162921738,0
0.477219068,0.364073023,0.119073023,0.5974213,0.308848277,0.121171397,0.136292091,0
0.497809579,0.397190421,0.149047893,0.610702395,0.270595211,0.143078563,0.15186682,0
0.52,0.384250007,0.117125003,0.655574986,0.311499974,0.164474991,0.150362512,0
0.445200573,0.325200573,0.100200573,0.377739256,0.179780802,0.099137538,0.089340974,0
0.301473402,0.220736701,0.088526598,0.141321278,0.056557979,0.032100268,0.044031381,0
0.653725776,0.513954296,0.172636197,1.256118462,0.528274953,0.310454296,0.370934917,0
0.455955879,0.350955879,0.117009805,0.581258579,0.292688725,0.138645833,0.124773286,0
0.470325852,0.355651704,0.107337074,0.428717955,0.169641563,0.095026974,0.123728097,0
0.451336051,0.353340127,0.132995924,0.493665987,0.2205,0.093631567,0.144441349,0
0.405,0.305,0.1,0.268351747,0.112389521,0.053937991,0.085703493,0
0.33138125,0.25,0.091546875,0.21043375,0.10227625,0.039914375,0.052414375,0
0.317782187,0.24,0.079435625,0.172612875,0.073782187,0.035056437,0.051552469,0
0.4469492,0.3269492,0.1019492,0.37546604,0.18222888,0.09161844,0.09231364,0
0.494284365,0.373141238,0.111143127,0.494914502,0.222458195,0.092057628,0.13421469,0
0.370151787,0.29,0.09,0.244373511,0.088964583,0.065338094,0.075050596,0
0.3338981,0.2461019,0.0911019,0.20304266,0.09732228,0.04027962,0.04888152,0
0.321784538,0.24,0.085,0.171070723,0.070496705,0.043787832,0.049356908,0
0.426265072,0.316265072,0.096265072,0.37205426,0.187891579,0.069271101,0.098879522,0
0.442445213,0.317664362,0.09,0.343153404,0.151667819,0.078247978,0.09546367,0
0.365,0.27,0.085,0.19626393,0.082368035,0.037822582,0.060293256,0
0.358008724,0.265,0.088008724,0.204404798,0.094805235,0.037995638,0.058798691,0
0.390846805,0.295423403,0.099153195,0.279211701,0.115754042,0.059169361,0.08,0
0.400239083,0.305,0.1,0.3415,0.175862527,0.062679312,0.086494023,0
0.372589433,0.277410567,0.092589433,0.223955696,0.09716951,0.0545,0.06383049,0
0.422617459,0.326588361,0.101588361,0.329579418,0.139756139,0.072182328,0.119530164,0
0.446144365,0.345381455,0.105381455,0.408313381,0.168148473,0.100088617,0.117267018,0
0.41,0.333319652,0.105,0.332012313,0.144532835,0.067360695,0.106680348,0
0.482355765,0.37,0.125576942,0.634091341,0.361225928,0.116576893,0.145451954,0
0.503417836,0.376139279,0.118069639,0.629632866,0.347154859,0.131044289,0.147645692,0
0.373884702,0.286115298,0.09,0.254211754,0.101042575,0.062780709,0.075,0
0.265,0.197305167,0.059610333,0.084,0.035347417,0.014272767,0.027305167,0
0.445,0.345,0.118621696,0.404005378,0.16886217,0.084245852,0.12880547,0
0.368129666,0.273129666,0.094388998,0.220935167,0.093812967,0.047805501,0.065374067,0
0.466120029,0.366120029,0.128706676,0.525086648,0.207207954,0.131189347,0.160214702,0
0.386210378,0.297579244,0.1,0.288289622,0.122468302,0.063121038,0.08782132,0
0.390393217,0.314606783,0.089606783,0.310089826,0.147471861,0.050039322,0.090275252,0
0.468638944,0.354319472,0.114319472,0.413390363,0.168224951,0.083863894,0.136482046,0
0.483592784,0.364371137,0.1,0.514688659,0.223925255,0.113128863,0.128874227,0
0.38776835,0.30510734,0.08776835,0.135317522,0.083004498,0.050940094,0.064940094,0
0.272383337,0.197461112,0.059922225,0.086707223,0.036253889,0.017992222,0.027461112,0
0.434665678,0.325835805,0.109665678,0.43380089,0.177899703,0.097731059,0.155668644,0
0.425945839,0.325630559,0.10531528,0.396932497,0.181090137,0.08115764,0.117090137,0
0.474692009,0.374794673,0.115,0.520304939,0.233071865,0.118979467,0.145038014,0
0.505076052,0.400076052,0.149771843,0.774908737,0.344819419,0.157022816,0.184923948,0
0.39,0.28694454,0.1,0.280611092,0.125166552,0.061416638,0.077583362,0
0.511393025,0.382721395,0.13044279,0.645917908,0.311980603,0.140848746,0.156006466,0
0.335,0.252022274,0.09,0.199159242,0.092020711,0.040734076,0.051745213,0
0.44,0.338660932,0.102678136,0.381544229,0.173169534,0.082035627,0.103678136,0
0.380376761,0.293207746,0.115376761,0.302292254,0.123886972,0.066282044,0.098660915,0
0.419055808,0.305,0.103776767,0.340461389,0.164594419,0.077216742,0.084961389,0
0.579344844,0.46,0.149344844,1.099645235,0.545510653,0.225958609,0.286724222,0
0.435975039,0.327925116,0.1,0.3685351,0.173707488,0.074255069,0.107439938,0
0.507494439,0.4,0.125,0.577886399,0.246997776,0.128628058,0.17375278,0
0.395436694,0.297718347,0.094563306,0.280359173,0.117131008,0.060087339,0.08,0
0.474773914,0.340113043,0.106742029,0.441011304,0.175988696,0.091966087,0.129773914,0
0.449450325,0.334725162,0.104862581,0.362068709,0.1575,0.079582451,0.109376323,0
0.313956155,0.220934233,0.069065767,0.128093423,0.058478078,0.0275,0.035802192,0
0.265434776,0.2,0.065434776,0.097000007,0.039586963,0.020434784,0.028086955,0
0.416727019,0.328848654,0.1,0.389924327,0.192442433,0.075384865,0.102212164,0
0.537733985,0.391453203,0.137906406,0.779576352,0.422935961,0.170019697,0.16573646,0
0.460544434,0.348861086,0.121138914,0.497950561,0.269841674,0.09146057,0.11453943,0
0.386074514,0.277383009,0.127616991,0.572636069,0.29525648,0.104790316,0.149411627,0
0.428958299,0.325,0.098958299,0.367416764,0.160208424,0.081979149,0.103958299,0
0.385647431,0.277098287,0.127901713,0.573575652,0.294359605,0.10580108,0.150109196,0
0.353315791,0.261684209,0.09,0.194121055,0.072510526,0.046805265,0.058673684,0
0.554967124,0.418311416,0.144437139,0.827317991,0.378261308,0.187251842,0.190331142,0
0.413409011,0.320227032,0.096818022,0.335250088,0.147841077,0.070863604,0.093409011,0
0.394852092,0.301617364,0.1,0.267955628,0.10597138,0.059646946,0.08626431,0
0.355,0.256878991,0.083757982,0.191321679,0.075557312,0.050124202,0.058,0
0.5,0.391869632,0.130420245,0.656239265,0.327056596,0.124878221,0.166781289,0
0.433541337,0.329270669,0.110729331,0.378322538,0.153031596,0.09333307,0.109197736,0
0.35543842,0.26043842,0.08978079,0.198784973,0.071784973,0.049456158,0.058526104,0
0.506585875,0.376138042,0.112276084,0.578792937,0.281720224,0.120389888,0.147089567,0
0.373598329,0.281439331,0.095,0.288443097,0.151579499,0.068856067,0.0792841,0
0.374941293,0.275,0.085029353,0.220085124,0.108994129,0.050005871,0.060511741,0
0.554900049,0.46,0.15,1.075130912,0.543067528,0.214205022,0.274940029,0
0.348768014,0.266884007,0.1,0.237963972,0.110623199,0.049166784,0.064623199,0
0.356252616,0.268747384,0.098747384,0.22700314,0.108747384,0.043002093,0.066755756,0
0.422436269,0.317563731,0.085127463,0.305563731,0.133050985,0.059525493,0.09538456,0
0.399602969,0.293571234,0.096031735,0.136261918,0.110039431,0.064484064,0.07339669,0
0.57655247,0.433522487,0.147044975,0.833828706,0.353868296,0.204832981,0.189832981,0
0.537933226,0.46,0.15,1.047842605,0.533311605,0.206569952,0.264759936,0
0.483340875,0.37,0.121636501,0.635174962,0.36822021,0.122881598,0.138950227,0
0.357168483,0.271084241,0.097831517,0.227451635,0.109566303,0.043951635,0.063674728,0
0.357012528,0.271341685,0.07768337,0.215068902,0.283838049,0.049085876,0.06218337,0
0.371719553,0.280687821,0.095,0.287428559,0.151015866,0.068931218,0.079396827,0
0.381498636,0.3,0.1,0.287049045,0.127802455,0.058098091,0.09,0
0.435,0.335,0.103788066,0.33120463,0.131462243,0.072841049,0.104886111,0
0.480935704,0.364678521,0.121257183,0.544619972,0.282587824,0.102780711,0.144380028,0
0.501781833,0.377969722,0.138218167,0.551044255,0.248237578,0.113484861,0.159866072,0
0.495,0.388512512,0.126384384,0.588748147,0.268266566,0.134884384,0.144,0
0.363906938,0.272968979,0.1,0.222234123,0.100499266,0.043781388,0.064593796,0
0.3714738,0.275,0.0985262,0.22280022,0.09429476,0.04780022,0.06529476,0
0.36,0.261597675,0.088402325,0.181056279,0.065458605,0.037,0.070686279,0
0.435,0.335,0.100944973,0.329925238,0.129614232,0.07070873,0.108724287,0
0.502596028,0.376947021,0.138701986,0.550149007,0.246377482,0.111675496,0.162523844,0
0.274358823,0.199358823,0.065641177,0.103820589,0.047371765,0.020179411,0.030769412,0
0.335,0.253494944,0.09,0.198668352,0.091186199,0.040783165,0.052530637,0
0.415,0.325,0.1,0.332371856,0.144197327,0.071004717,0.095082547,0
0.530616468,0.406095883,0.14,0.732376706,0.32953429,0.151835644,0.192191766,0
0.505652663,0.400652663,0.14804201,0.774216804,0.347241185,0.157195799,0.184347337,0
0.448243652,0.328243652,0.103243652,0.373783253,0.184041112,0.086052298,0.094514208,0
0.450171462,0.345257193,0.109828538,0.46988855,0.235448561,0.085628596,0.113525719,0
0.40865418,0.305,0.1,0.3415,0.171023847,0.068990635,0.086283646,0
0.446293224,0.326293224,0.101293224,0.376318809,0.181310513,0.094439137,0.091198481,0
0.365,0.27393016,0.085,0.222893016,0.097037144,0.04070952,0.073074288,0
0.327130952,0.251434524,0.103565476,0.172647619,0.067651786,0.036864881,0.061434524,0
0.425,0.314016311,0.082951066,0.30388532,0.132573902,0.061647804,0.094606525,0
0.403475813,0.299237906,0.087286281,0.301899603,0.148475813,0.052252815,0.087085488,0
0.46,0.36,0.104666252,0.465833126,0.223167495,0.098599503,0.110333748,0
0.323468721,0.255,0.098265639,0.179662465,0.073173436,0.042714052,0.063265639,0
0.351488252,0.26,0.09,0.17679765,0.070883811,0.035723238,0.060104441,0
0.36317814,0.25423752,0.11394062,0.459349973,0.207386862,0.104511245,0.126728744,0
0.384098238,0.3,0.1,0.288868766,0.123123172,0.061737533,0.09,0
0.365,0.273940289,0.085,0.222894029,0.09704626,0.040679134,0.07309252,0
0.377202302,0.286398849,0.093601151,0.243419655,0.089360115,0.06622023,0.075,0
0.513350884,0.391649116,0.151701768,0.714231572,0.370736837,0.138978939,0.158792967,0
0.416573942,0.333426058,0.101573942,0.354143842,0.169629577,0.063537327,0.104213029,0
0.467759239,0.354827174,0.102413587,0.46005125,0.219396305,0.105207391,0.112586413,0
0.426912723,0.332349108,0.1,0.349587277,0.162882545,0.081234911,0.092469822,0
0.352940354,0.262059646,0.09,0.19314492,0.072735788,0.046204566,0.058823859,0
0.438964964,0.331035036,0.11,0.369878978,0.154965766,0.084155255,0.118447446,0
0.427642168,0.347547389,0.105,0.424650483,0.184680079,0.09829265,0.13,0
0.373721408,0.276278592,0.095,0.227709972,0.091292084,0.053604986,0.068301465,0
0.550618381,0.425618381,0.140371029,0.951901059,0.488003518,0.194784455,0.219501777,0
0.353044065,0.278044065,0.11,0.221544065,0.081597797,0.052891187,0.078044065,0
0.481987905,0.368975809,0.123975809,0.601897581,0.304644753,0.12157218,0.147951618,0
0.47216348,0.35,0.118108987,0.486150669,0.205201912,0.124137859,0.135472753,0
0.493899286,0.368474821,0.116525179,0.582735964,0.307830214,0.113525179,0.140694964,0
0.458446831,0.349482277,0.109482277,0.400931901,0.175119871,0.084915575,0.120137594,0
0.339386956,0.25,0.075,0.177664784,0.080461742,0.040193478,0.049325651,0
0.335044796,0.25,0.076651735,0.175508959,0.077839306,0.038517918,0.049669653,0
0.331700232,0.26,0.09,0.194850116,0.086675058,0.039350116,0.057979861,0
0.385,0.297137631,0.097137631,0.334251829,0.144755487,0.089831619,0.092137631,0
0.32,0.24,0.07638067,0.173016765,0.074550296,0.037087771,0.049861933,0
0.352431226,0.267917471,0.11,0.296888996,0.135430261,0.06246513,0.086799107,0
0.283004013,0.21,0.076995987,0.114508026,0.049411237,0.027701605,0.037804414,0
0.44047298,0.326824327,0.101824327,0.368006759,0.178560817,0.074689192,0.104804049,0
0.332961577,0.254076846,0.077038423,0.185557634,0.072946107,0.041757735,0.059076846,0
0.450865497,0.342331871,0.102932749,0.491259649,0.272153801,0.085706725,0.113579386,0
0.430639484,0.327557938,0.093197422,0.424104722,0.217639484,0.085273392,0.096406866,0
0.401531721,0.301531721,0.09,0.281806344,0.117121451,0.059927795,0.084595164,0
0.484034222,0.383068443,0.105965778,0.556965778,0.294551332,0.105255512,0.133048289,0
0.459098651,0.345901349,0.107704046,0.450171753,0.195729595,0.096302697,0.128482967,0
0.494423762,0.380817822,0.135,0.639433069,0.326470297,0.121332673,0.155591089,0
0.568360562,0.45,0.143344225,0.912708054,0.470327888,0.189022872,0.220340957,0
0.306061716,0.245,0.079246866,0.15472594,0.064314851,0.037150627,0.04563703,0
0.493555155,0.37711031,0.115665464,0.516190051,0.237623505,0.114720619,0.139467629,0
0.442353116,0.344117705,0.12,0.401294263,0.166617804,0.084705737,0.131852819,0
0.452151096,0.355697809,0.125697809,0.46832007,0.192505767,0.11732007,0.13721511,0
0.394072653,0.293145305,0.1,0.290774366,0.137681632,0.062,0.081072653,0
0.334530169,0.259530169,0.089060338,0.197298713,0.087687932,0.040859051,0.055906034,0
0.311463692,0.226463692,0.082927384,0.13274357,0.050779877,0.028683815,0.047072616,0
0.452350839,0.363675419,0.10683771,0.444209427,0.167136634,0.089517305,0.168846061,0
0.276465896,0.202931792,0.069397688,0.104965896,0.045594335,0.022259075,0.031319306,0
0.468158945,0.353420528,0.111579472,0.481581467,0.232369208,0.100026158,0.126317889,0
0.5,0.375,0.132035326,0.560119566,0.253840761,0.118371739,0.157703533,0
0.284689794,0.210155103,0.075,0.118406938,0.054798366,0.02851551,0.039844897,0
0.39,0.295641797,0.1,0.277395507,0.114858203,0.059,0.080513438,0
0.415,0.327402887,0.102597113,0.386084907,0.187955052,0.0755,0.104188124,0
0.469858368,0.371572245,0.115,0.517243633,0.234199714,0.118657225,0.137787552,0
0.328260061,0.25,0.07836997,0.176434055,0.074543963,0.037597058,0.050956037,0
0.46,0.36,0.101168409,0.464084205,0.230163181,0.094402091,0.113831591,0
0.377018811,0.273509406,0.093509406,0.151809706,0.081230098,0.053730098,0.061841535,0
0.528648474,0.405,0.136189085,0.72159162,0.333713451,0.155745939,0.18758642,0
0.467259527,0.366987298,0.1,0.507533574,0.234376588,0.112636115,0.137891108,0
0.359903141,0.264806281,0.075096859,0.18454843,0.082903141,0.036771206,0.055058116,0
0.489156112,0.340226804,0.101460972,0.433425626,0.17334757,0.096168778,0.143279529,0
0.418453614,0.305773193,0.098453614,0.341113403,0.163030933,0.076262891,0.086618555,0
0.513498958,0.385124218,0.133250521,0.552874739,0.239563151,0.11031263,0.179423384,0
0.438522781,0.33,0.107045561,0.369564428,0.152481134,0.083852278,0.120492406,0
0.33,0.25136413,0.102271741,0.175865215,0.067682607,0.037728259,0.06,0
0.389476501,0.284869125,0.099869125,0.281143962,0.128102024,0.062183225,0.077065437,0
0.288034512,0.228034512,0.073034512,0.11021044,0.042803451,0.022748317,0.038034512,0
0.366593905,0.27,0.085,0.221782743,0.093659391,0.050348228,0.066637562,0
0.401556319,0.308073947,0.09077816,0.343036973,0.174644024,0.072581685,0.081696475,0
0.458863941,0.351545576,0.133454424,0.537350067,0.284572654,0.08812748,0.134741086,0
0.371008141,0.288991859,0.09,0.247020353,0.092125238,0.064794301,0.075,0
